,index,Name,Dates,Prices,Link,Filtered
615,792,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card) | Used, Excellent",2022-02-16,152.5,https://www.ebay.com/itm/255378242655?hash=item3b75babc5f:g:M-kAAOSwTgBh-C29,False
618,795,EVGA Geforce GTX 1050 ti SC 4GB GDDR5,2022-02-16,145.0,https://www.ebay.com/itm/265541607048?epid=20003297363&hash=item3dd3835e88:g:bQoAAOSwcdJiA8i1,False
619,799,ASUS Cerberus GTX 1050Ti 4Gb DDR5 OC,2022-02-15,156.5,https://www.ebay.com/itm/175149919457?hash=item28c7bface1:g:GiEAAOSw71hiAx7N,False
620,800,PNY GeForce GTX 1050 Ti 4GB XLR8 OC GDDR5 VCGGTX1050T4XGPB-OC 1050ti Video Card,2022-02-15,160.0,https://www.ebay.com/itm/255371964440?hash=item3b755af018:g:e10AAOSwiith~xq8,False
621,801,EVGA GTX 1050 ti SC 4GB GDDR5 ,2022-02-15,143.5,https://www.ebay.com/itm/125139395106?hash=item1d22e3a222:g:P1oAAOSwVtRiAw9G,False
623,803,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-15,152.5,https://www.ebay.com/itm/185289404220?epid=14026724690&hash=item2b241bef3c:g:T5kAAOSwDDtiBOKg,False
624,804,MSI Nvidia GEFORCE GTX 1050 TI GAMING X BV 4GB 128Bit GDDR5 Graphics,2022-02-15,160.5,https://www.ebay.com/itm/154836356333?hash=item240cf74ced:g:JxcAAOSw5VNiAu~K,False
625,805,evga 1050 ti,2022-02-15,157.5,https://www.ebay.com/itm/154836333122?hash=item240cf6f242:g:djEAAOSwCEpiAu8y,False
627,807,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-15,150.0,https://www.ebay.com/itm/175160237935?epid=14026724690&hash=item28c85d1f6f:g:1toAAOSwLY9iC~2a,False
628,808,NVIDIA GEFORCE GTX 1050 TI 4gb Overclock Edition,2022-02-15,142.5,https://www.ebay.com/itm/403458989850?hash=item5df0079f1a:g:9K8AAOSwPPFiArgU,False
629,809,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-02-15,150.0,https://www.ebay.com/itm/284654908053?epid=12021678942&hash=item4246c13295:g:umgAAOSwhyViC9Ih,False
630,810,Zotec Geforce GTX 1050 ti 4GB OC,2022-02-15,153.0,https://www.ebay.com/itm/165324639398?hash=item267e1dcca6:g:wkIAAOSw5wRiAqr9,False
631,813,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-14,147.5,https://www.ebay.com/itm/304349436932?epid=14026724690&hash=item46dca3dc04:g:kFcAAOSw1LliAgmE,False
632,815,EVGA Geforce GTX 1050 Ti 4GB SC 1050ti Video Card ge force 4 g 1050 ti GEFORCE,2022-02-14,187.0,https://www.ebay.com/itm/255381500085?epid=20003297363&hash=item3b75ec70b5:g:XZAAAOSwKpBiBn9a,False
633,816,Maxsun Geforce GTX 1050 Ti 4GB - Transformers Series,2022-02-14,140.5,https://www.ebay.com/itm/325038466416?hash=item4badcd6570:g:eg4AAOSw6oxiAdpj,False
634,817,EVGA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (04GP46255RX),2022-02-14,147.51,https://www.ebay.com/itm/203825608991?epid=760535328&hash=item2f74f3f91f:g:ARgAAOSwb~piAdeB,False
635,819,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-21,165.0,https://www.ebay.com/itm/175205771588?epid=20003297363&hash=item28cb13e944:g:Ir0AAOSwTXViNKu8,False
636,820,PNY GeForce GTX 1050 TI XLR8 OC 4GB Gaming Graphics Card VCGGTX1050T4XGPB-OC-BB,2022-03-21,130.0,https://www.ebay.com/itm/185350510535?hash=item2b27c057c7:g:mPoAAOSwUihiACK9,False
637,821,MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX,2022-03-19,170.5,https://www.ebay.com/itm/275211884519?epid=10021692240&hash=item4013e817e7:g:3l8AAOSwJTBiL2ga,False
638,822,MSI GeForce GTX 1050 Ti GAMING X 4GB 4G 128-bit GDDR5 PCI-E 3.0 NVIDIA,2022-03-18,184.99,https://www.ebay.com/itm/275211357342?hash=item4013e00c9e:g:b1YAAOSwEcdiLwbh,False
639,823,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-12,170.0,https://www.ebay.com/itm/403493372933?epid=5026512636&hash=item5df2144405:g:i14AAOSwcdRiFXIU,False
640,824,PNY/NVIDIA XLR8 GTX 1050 Ti Gaming OC 4GB GDDR5 128-Bit Video Graphics Card,2022-03-12,135.49,https://www.ebay.com/itm/224871139435?epid=14009503784&hash=item345b5d486b:g:oZYAAOSwoBZiJCvq,False
641,825,MSI GeForce GTX 1050 Ti 4GB PCI Express 3.0 Graphics Card,2022-03-11,200.0,https://www.ebay.com/itm/265590371511?epid=2305807244&hash=item3dd66b74b7:g:HskAAOSw3bRiK4QK,False
642,826,PNY GeForce GTX 1050 Ti 4GB XLR8 Gaming Graphics Card,2022-03-11,199.95,https://www.ebay.com/itm/144448293214?hash=item21a1ca095e:g:6IsAAOSwn~tiJONn,False
643,828,GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-11,152.5,https://www.ebay.com/itm/393972423030?epid=18032167986&hash=item5bba961976:g:EHsAAOSw6u1iIr9H,False
644,829,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-03-11,162.5,https://www.ebay.com/itm/304383132548?epid=22025879252&hash=item46dea60384:g:PbAAAOSwAeZiGDys,False
645,830,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC) USED LIGHTLY ,2022-03-11,187.5,https://www.ebay.com/itm/224869516628?epid=22025879252&hash=item345b448554:g:CTMAAOSwzn5iIrFg,False
646,831,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-05,176.07,https://www.ebay.com/itm/255407807042?epid=12021678942&hash=item3b777dda42:g:LNQAAOSwY8ViGwGo,False
648,833,NVIDIA GTX 1050 Ti 4GB GDDR5 Video Graphics Card GPU Gaming Mining 🔥,2022-03-05,132.5,https://www.ebay.com/itm/393966026137?epid=4042376927&hash=item5bba347d99:g:A5oAAOSwc69iHaMA,False
649,835,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-05,177.0,https://www.ebay.com/itm/353942798415?epid=21030523268&hash=item5268a2804f:g:w5MAAOSwVsViICoS,False
650,836,ASUS Phoenix GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-05,140.0,https://www.ebay.com/itm/334349927759?epid=19003115284&hash=item4dd8cf054f:g:2HYAAOSwatJiICVZ,False
651,837,Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition PH-GTX1050TI-4G Graphic Card ,2022-03-05,164.5,https://www.ebay.com/itm/304376168691?epid=28031984310&hash=item46de3bc0f3:g:LwsAAOSwYqZiG-Z2,False
652,838,GTX 1050 Ti 4GB Graphics Card,2022-03-05,150.0,https://www.ebay.com/itm/125100961300?hash=item1d20992e14:g:oQoAAOSwbn9h4in6,False
653,839,"EVGA GeForce GTX 1050 TI SC Gaming 4GB, GDDR5 Graphics Card  (04G-P4-6253-KR)",2022-02-14,152.5,https://www.ebay.com/itm/185288551818?epid=20003297363&hash=item2b240eed8a:g:sK8AAOSww21iBAzD,False
655,841,ASUS GeForce GTX 1050 TI 4GB GDDR5 Graphic  DUAL-GTX1050TI-O4G,2022-02-14,191.79,https://www.ebay.com/itm/265543830803?hash=item3dd3a54d13:g:2F4AAOSwd0ViBZbJ,False
657,843,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-14,145.0,https://www.ebay.com/itm/313869647895?epid=20003297363&hash=item491416c017:g:RKEAAOSwM0piBEt8,False
658,844,EVGA NVIDIA GTX 1050 TI SSC Graphics GPU Card with 4GB GDDR5 Memory FTW EDITION,2022-02-14,189.99,https://www.ebay.com/itm/194804821901?hash=item2d5b45af8d:g:s2wAAOSwtixiAbT2,False
660,846,gtx 1050 ti 4gb Japanese brand,2022-02-14,144.0,https://www.ebay.com/itm/175150497573?hash=item28c7c87f25:g:d2UAAOSwT45iA6z3,False
